Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-06 04:00:00,110.2,137.25,4.0,13.6975,17.7,25.68,6.1075,0.6699999999999999,26.1425,,,,,,,12.105,97.17999999999999,0.8075,340.9225,0.0,0.0,24.425,1013.025,0.0225
2023-01-06 05:00:00,101.225,133.5,4.675,14.11,18.8,26.61,5.1825,0.7324999999999999,24.8875,,,,,,,11.6525,97.9875,0.6499999999999999,181.22,0.0,0.0,24.45,1013.375,0.015
2023-01-06 06:00:00,99.0,135.15,5.05,13.7825,18.85,26.9125,4.4925,0.6775,18.3675,,,,,,,11.129999999999999,98.95,0.5875,347.105,0.0,0.0,37.15,1014.05,0.0075
2023-01-06 07:00:00,100.975,132.875,5.125,13.9,19.025,26.935,7.54,0.76,19.7875,,,,,,,12.5925,93.885,0.9825,259.6075,0.0,0.0,172.45,1015.1,0.0075
2023-01-06 08:00:00,108.95,134.25,5.175,13.6125,18.825,26.7875,11.3325,0.9199999999999999,28.8175,,,,,,,14.92,80.195,1.1575,256.3575,0.0,0.0,375.825,1015.775,0.015000000000000001
2023-01-06 09:00:00,111.6,145.075,4.55,13.64,18.175,26.195,13.49,0.9525,42.144999999999996,,,,,,,17.384999999999998,69.75,1.2325,316.925,0.0,0.0,538.55,1015.625,0.0275
2023-01-06 10:00:00,118.95,156.775,4.800000000000001,13.965,18.75,26.6425,14.942499999999999,0.98,62.66,,,,,,,19.6675,61.1425,1.1949999999999998,240.1225,0.0,0.0,621.675,1015.0,0.0225
2023-01-06 11:00:00,122.15,156.1,4.55,13.445,18.025,25.9475,19.1625,0.94,83.3275,,,,,,,21.45,53.92,1.37,176.9275,0.0,0.0,640.45,1013.85,0.0125
2023-01-06 12:00:00,116.425,153.1,5.125,13.5725,18.675,26.634999999999998,18.1175,0.885,101.095,,,,,,,23.0375,48.975,1.4025,329.6775,0.0,0.0,595.05,1012.65,0.015000000000000001
2023-01-06 13:00:00,111.225,143.475,4.25,13.4725,17.725,25.79,11.307500000000001,0.87,108.53999999999999,,,,,,,24.085,45.4525,1.225,322.6375,0.0,0.0,497.9,1011.475,-0.0024999999999999996
2023-01-06 14:00:00,104.85,134.5,4.675,13.8325,18.5,26.557499999999997,9.76,0.75,105.0325,,,,,,,24.34,44.3275,1.215,331.2,0.0,0.0,356.925,1010.675,0.0
2023-01-06 15:00:00,94.575,126.775,4.875,13.925,18.775,26.78,6.82,0.78,95.135,,,,,,,23.69,46.705,1.0375,330.83,0.0,0.0,162.45,1010.5,0.0125
2023-01-06 16:00:00,88.8,139.325,4.25,13.870000000000001,18.15,26.13,7.6875,0.9075,73.1225,,,,,,,21.9275,52.535,0.615,341.7325,0.0,0.0,49.975,1010.85,0.0275
2023-01-06 17:00:00,90.625,161.75,4.4,13.68,18.075,26.05,6.9875,1.085,22.3475,,,,,,,19.1175,67.38,0.52,49.0525,0.0,0.0,19.85,1011.325,0.0175
2023-01-06 18:00:00,93.825,161.2,4.675,13.913333333333334,18.375,26.405,7.345,1.63,7.4825,,,,,,,17.2675,82.695,0.41,51.5975,0.0,0.0,23.5,1012.0,0.016666666666666666
2023-01-06 19:00:00,109.825,170.85,4.95,13.74,18.75,26.705,4.5275,2.1425,7.135,,,,,,,16.6325,85.7775,0.2475,103.4625,0.0,0.0,25.725,1012.7,0.0225
2023-01-06 20:00:00,123.275,177.975,4.875,14.3875,19.25,27.064999999999998,3.3225000000000002,1.3425,7.2275,12.18,18.66,,,3.27,5.48,16.525,85.595,0.29000000000000004,188.7875,0.0,0.0,26.525,1013.325,0.02
2023-01-06 21:00:00,123.825,183.95,5.0,13.66,18.675,26.825,6.2675,1.5925,7.28,13.55,22.7175,,,3.3675,5.99,15.99,89.375,0.2325,248.72750000000002,0.0,0.0,26.4,1013.775,0.0125
2023-01-06 22:00:00,130.625,192.875,4.675,13.475,18.175,26.225,6.5175,0.94,12.655,12.8475,21.36,,,3.2575,5.904999999999999,15.9625,91.3,0.5575,36.205,0.0,0.0,26.4,1013.8499999999999,0.0225
2023-01-06 23:00:00,138.4,194.6,3.9,13.96,17.833333333333332,25.876666666666665,6.653333333333333,0.7266666666666667,8.56,8.32,9.799999999999999,,,1.26,2.8233333333333337,15.4,92.65333333333332,0.3666666666666667,225.64000000000001,0.0,0.0,25.133333333333336,1013.6,0.0
2023-01-07 00:00:00,140.325,189.875,4.95,14.1325,19.1,27.0125,8.2075,0.875,10.985,13.0575,11.9475,,,2.565,4.9475,14.95,95.0775,0.605,344.6275,0.0,0.0,25.5,1013.3,0.02
2023-01-07 01:00:00,140.125,197.1,4.6,14.175,18.775,26.6125,7.16,0.67,19.185000000000002,10.0175,9.05,,,1.8,4.005,14.5275,94.6925,0.8975,97.0725,0.0,0.0,24.775,1012.7,0.03
2023-01-07 02:00:00,138.75,190.95,5.3,14.08,19.4,27.335,7.8075,0.8049999999999999,29.2225,10.155,7.3975,,,1.4525,3.0774999999999997,14.0125,93.7,1.1075,7.577500000000001,0.0,0.0,23.725,1012.125,0.015
2023-01-07 03:00:00,137.775,190.875,5.075,13.8125,18.9,26.94,9.397499999999999,0.77,33.17,8.285,5.7625,,,0.7025,1.5675,13.344999999999999,94.0125,1.1300000000000001,13.49,0.0,0.0,23.525,1011.725,0.0125
2023-01-07 04:00:00,133.5,182.7,4.475,13.91,18.4,26.28,11.68,0.8275,16.765,8.965,5.9875,,,0.5725,1.2525,12.7025,97.115,0.8300000000000001,97.69500000000001,0.0,0.0,24.45,1011.6500000000001,0.01
2023-01-07 05:00:00,128.175,174.775,4.75,13.934999999999999,18.7,26.7075,6.215,0.7825,20.7125,8.0025,5.984999999999999,,,0.3375,0.9775,12.305,98.5575,0.7775000000000001,6.845,0.0,0.0,25.175,1012.175,0.0075
2023-01-07 06:00:00,122.925,167.45,4.875,13.5975,18.475,26.525,6.0575,0.8049999999999999,27.8325,5.8525,4.425,,,0.165,0.515,12.2625,97.4,0.92,180.05,0.0,0.0,42.975,1012.85,0.0025
2023-01-07 07:00:00,121.875,158.925,4.6,13.7225,18.349999999999998,26.3225,7.985,0.89,31.285,5.9175,4.12,,,0.1575,0.48500000000000004,13.2475,90.4075,0.9375,346.205,0.0,0.0,155.825,1013.775,0.01
2023-01-07 08:00:00,123.375,160.425,5.225,13.5025,18.75,26.77,11.17,0.9775,40.4825,6.3875,4.275,,,0.1925,0.59,15.1875,78.955,1.3625,182.49,0.0,0.0,344.225,1014.2,0.0125
2023-01-07 09:00:00,126.19999999999999,161.15,4.3,13.9875,18.3,26.3275,9.82,1.02,50.349999999999994,7.03,4.935,,,0.2825,0.8400000000000001,16.9825,71.085,1.3325,325.78,0.0,0.0,474.1,1013.875,0.0325
2023-01-07 10:00:00,133.4,163.65,4.675,13.6325,18.3,26.377499999999998,10.9975,0.9924999999999999,71.0525,6.7700000000000005,5.025,,,0.4275,1.0425,18.8775,63.05499999999999,1.37,304.5775,0.0,0.0,572.15,1013.05,0.0225
2023-01-07 11:00:00,136.9,167.625,4.525,13.89,18.375,26.31,12.015,1.0150000000000001,94.09,7.1375,5.315,,,0.6275000000000001,1.29,20.86,55.1375,1.1875,332.6725,0.0,0.0,599.825,1011.625,0.030000000000000002
2023-01-07 12:00:00,132.3,170.375,4.8,13.555,18.35,26.369999999999997,11.51,0.9975,112.8825,7.03,5.1825,,,0.555,1.16,22.155,50.445,1.5425,308.795,0.0,0.0,568.325,1010.25,0.01
2023-01-07 13:00:00,127.65,164.5,5.325,13.6525,18.975,26.93,8.9625,1.0,117.6125,6.2775,4.2775,,,0.365,0.8049999999999999,23.3325,46.275,1.3275000000000001,310.365,0.0,0.0,465.025,1009.075,0.01
2023-01-07 14:00:00,127.10000000000001,163.85,5.15,13.9475,19.1,27.04,7.9350000000000005,0.905,117.0,5.935,4.05,,,0.3,0.6950000000000001,23.6125,45.769999999999996,1.1925,246.305,0.0,0.0,323.0,1008.3,0.005
2023-01-07 15:00:00,122.875,160.85,4.375,13.92,18.325,26.2575,6.515000000000001,0.85,112.9725,5.335,4.2925,,,0.24,0.6025,22.7225,49.9675,0.95,344.4225,0.0,0.0,152.275,1008.075,0.0125
2023-01-07 16:00:00,114.475,160.875,4.125,13.5475,17.674999999999997,25.6425,12.8925,1.1675,85.755,6.245,6.57,,,0.58,1.1575,20.8925,58.2475,1.01,11.11,0.0,0.0,48.8,1008.4,0.004999999999999999
2023-01-07 17:00:00,122.6,175.35,5.25,14.0225,19.25,27.1975,8.8275,1.12,47.1425,6.8575,10.4375,,,0.8525,1.6925,18.8,69.19,0.7,16.6,0.0,0.0,20.675,1008.925,0.005
2023-01-07 18:00:00,136.14999999999998,188.225,5.7250000000000005,13.7225,19.425,27.372500000000002,7.305,1.415,29.207500000000003,7.2875,8.4375,,,1.355,2.65,17.6475,78.81,0.66,198.79,0.0,0.0,24.675,1009.55,0.0
2023-01-07 19:00:00,144.175,193.525,4.875,13.71,18.6,26.585,7.49,1.9275,14.4725,18.655,19.884999999999998,,,2.4975,4.47,17.06,83.9025,0.4775,43.362500000000004,0.0,0.0,24.525,1010.15,0.0
2023-01-07 20:00:00,154.45,207.15,4.775,13.885,18.625,26.675,6.52,2.135,6.8275,27.195,27.875,,,2.7175000000000002,5.515000000000001,15.81,94.26,0.385,248.4475,0.0,0.0,25.1,1010.675,0.0
2023-01-07 21:00:00,168.875,228.4,3.925,13.8625,17.8,25.8925,5.48,2.4575,6.7275,19.245,18.0275,,,2.675,5.6175,15.2025,96.885,0.3075,270.0425,0.0,0.0,25.675,1011.025,0.0
2023-01-07 22:00:00,187.7,249.675,4.45,13.765,18.225,26.2,5.7625,2.72,6.6,18.41,18.2575,,,3.145,6.9425,14.5925,98.8825,0.345,258.685,0.0,0.0,26.025,1010.9,0.0
2023-01-07 23:00:00,197.33333333333334,255.36666666666667,4.1000000000000005,13.94,18.033333333333335,26.02333333333333,4.47,2.1566666666666667,6.57,16.91,18.29,,,3.0533333333333332,6.766666666666667,14.32,98.92666666666666,0.52,108.09333333333332,0.0,0.0,26.3,1010.6,0.006666666666666667
2023-01-08 00:00:00,178.4,246.025,5.675,13.25,18.925,26.822499999999998,4.5125,1.1675,11.8475,12.682500000000001,16.44,,,2.3975,4.575,14.575,98.93,0.675,109.485,0.0,0.0,26.625,1010.7,0.035
2023-01-08 01:00:00,169.825,237.625,5.025,13.435,18.475,26.48,6.2575,0.9075,18.4425,12.6825,8.8575,,,1.7325,3.095,14.335,98.935,1.0225,8.8575,0.0,0.0,24.925,1010.475,0.02
2023-01-08 02:00:00,172.35,229.9,3.675,14.2725,17.975,25.735,7.0175,0.7675000000000001,20.7525,11.8075,7.875,,,1.9225,3.145,13.7,98.02000000000001,0.875,180.6375,0.0,0.0,24.5,1010.025,0.005
2023-01-08 03:00:00,165.275,213.95000000000002,4.3,14.25,18.575,26.3425,7.02,0.6425000000000001,35.0925,11.0125,7.275,,,1.4675,2.8325,13.52,93.1125,1.01,94.4375,0.0,0.0,24.9,1009.9,0.0125
2023-01-08 04:00:00,158.65,193.475,4.225,13.73,17.975,25.975,6.8575,0.88,30.6375,11.12,6.3675,,,0.95,2.2425,13.059999999999999,92.9925,0.7375,7.07,0.0,0.0,24.575,1010.275,-0.0025
2023-01-08 05:00:00,155.225,186.2,4.625,13.692499999999999,18.325,26.2725,6.87,0.97,15.5375,9.6975,5.335,,,0.855,1.4675,12.7625,93.9,0.79,7.1274999999999995,0.0,0.0,25.0,1010.7,0.0
2023-01-08 06:00:00,156.1,192.6,4.95,13.7975,18.75,26.6175,9.025,1.1075,10.4675,12.8325,7.0825000000000005,,,1.725,2.9425,12.7025,93.33500000000001,0.5375,4.2275,0.0,0.0,42.675,1011.4,0.0025
2023-01-08 07:00:00,154.85,189.625,4.625,14.0375,18.675,26.5625,11.15,1.1275,24.575,9.0525,5.3125,,,0.53,1.4125,14.275,85.285,0.8475,95.3975,0.0,0.0,163.525,1012.15,0.015
2023-01-08 08:00:00,149.1,184.825,5.225,14.6125,19.849999999999998,27.58,23.13,1.0725,35.7975,8.2975,5.04,,,0.3675,1.0075,16.7975,70.3875,1.0025,99.985,0.0,0.0,349.45,1012.675,0.0225
2023-01-08 09:00:00,145.5,183.275,5.275,14.1425,19.375,27.372500000000002,19.932499999999997,0.9975,57.7625,10.115,13.745,,,0.6775,1.4625,18.685,60.620000000000005,1.065,255.985,0.0,0.0,501.67499999999995,1012.725,0.0225
2023-01-08 10:00:00,146.7,188.1,5.075,13.852500000000001,18.9,26.96,15.9775,0.8875,83.6625,9.4825,13.4275,,,0.69,1.2875,20.7825,51.815,0.9875,159.50750000000002,0.0,0.0,589.525,1011.875,0.025
2023-01-08 11:00:00,142.175,186.925,4.4,14.004999999999999,18.375,26.36,15.295000000000002,0.7975,106.045,7.7125,8.6375,,,0.7050000000000001,1.1575,22.2975,46.5375,1.1949999999999998,101.0325,0.0,0.0,607.625,1010.95,0.0075
2023-01-08 12:00:00,129.025,168.65,4.525,13.875,18.4,26.377499999999998,14.075,0.7275,125.3575,6.5,7.1450000000000005,,,0.4825,0.89,23.19,45.585,1.3525,21.86,0.0,0.0,555.0,1009.925,0.0075
2023-01-08 13:00:00,121.175,157.95,4.575,13.852500000000001,18.425,26.384999999999998,12.6625,0.765,128.635,6.595000000000001,7.3475,,,0.42,0.825,24.4225,44.8425,1.2475,18.59,0.0,0.0,463.275,1008.9,-0.0175
2023-01-08 14:00:00,121.475,163.97500000000002,4.875,13.7975,18.7,26.6875,12.9925,0.7575000000000001,124.65,6.48,7.0675,,,0.3225,0.725,25.2275,44.1175,1.0975,15.455,0.0,0.0,328.525,1008.275,0.01
2023-01-08 15:00:00,114.775,162.65,4.45,13.6075,18.05,26.067500000000003,11.95,0.705,115.9525,5.62,4.6375,,,0.405,0.87,24.72,46.7825,1.1475,18.6125,0.0,0.0,157.15,1007.875,0.03
2023-01-08 16:00:00,109.275,163.8,4.65,13.9575,18.625,26.517500000000002,11.342500000000001,0.7625,87.6625,5.6,4.3374999999999995,,,0.89,1.4375,23.035,53.29,0.825,16.7625,0.0,0.0,49.55,1008.1,0.01
2023-01-08 17:00:00,107.875,191.175,4.275,13.9725,18.2,26.125,8.7,0.9875,27.1075,5.93,5.01,,,1.255,1.9049999999999998,19.865000000000002,69.2975,0.23,36.5975,0.0,0.0,19.25,1008.725,0.01
2023-01-08 18:00:00,112.4,220.5,4.2,13.855,18.125,26.115000000000002,7.77,1.5825,8.03,7.1975,7.3475,,,2.73,3.6625,17.99,87.0325,0.365,43.6225,0.0,0.0,23.425,1009.675,0.0125
2023-01-08 19:00:00,127.45,227.95,4.65,13.8575,18.549999999999997,26.445,6.2175,2.0425,7.1850000000000005,10.19,11.4775,,,4.37,5.88,17.14,92.16499999999999,0.225,118.77,0.0,0.0,25.225,1010.4,0.0025
2023-01-08 20:00:00,140.875,230.15,5.475,14.0175,19.475,27.305,6.03,1.9025,7.5475,12.094999999999999,13.600000000000001,,,4.4350000000000005,6.5875,17.1875,91.615,0.27,237.87,0.0,0.0,26.75,1010.95,0.0
2023-01-08 21:00:00,152.0,229.65,4.55,13.934999999999999,18.475,26.345,7.28,1.3525,42.6075,10.842500000000001,10.655000000000001,,,2.455,4.41,18.53,79.72749999999999,1.0375,18.54,0.0,0.0,27.775,1011.375,0.0125
2023-01-08 22:00:00,157.5,218.125,5.0,13.584999999999999,18.6,26.56,7.23,1.3,48.435,8.504999999999999,6.285,,,0.9175,2.265,18.08,79.38250000000001,1.1825,25.58,0.0,0.0,25.45,1011.6,0.015
2023-01-08 23:00:00,150.79999999999998,199.5666666666667,5.566666666666666,13.133333333333333,18.7,26.676666666666666,6.456666666666667,1.2166666666666666,40.36,8.08,5.506666666666667,,,0.59,1.656666666666667,17.39,81.22333333333333,0.82,17.12666666666667,0.0,0.0,23.933333333333334,1011.5666666666666,0.023333333333333334
2023-01-09 00:00:00,141.35,190.7,4.775,14.0075,18.8,26.845,7.4025,0.835,54.325,7.395,5.2125,,,0.43,1.24,16.880000000000003,78.80000000000001,1.0574999999999999,15.4025,0.0,0.0,25.075,1011.475,0.03
2023-01-09 01:00:00,140.525,185.77499999999998,4.55,13.5625,18.1,26.19,6.2075,0.94,32.77,7.1375,4.945,,,0.375,0.9925,15.7775,83.8725,0.6225,95.125,0.0,0.0,24.125,1011.2,0.0475
2023-01-09 02:00:00,142.125,178.6,4.65,13.817499999999999,18.5,26.564999999999998,6.99,0.9775,19.6025,7.1,4.9825,,,0.4975,1.1675,15.0775,85.21000000000001,0.5599999999999999,173.8275,0.0,0.0,25.1,1010.725,0.0125
2023-01-09 03:00:00,134.425,170.375,4.6,13.969999999999999,18.575,26.675,10.7925,0.8925000000000001,22.21,6.845,4.65,,,0.44,1.045,15.1625,82.8675,0.7475,12.505,0.0,0.0,25.725,1010.625,0.0125
2023-01-09 04:00:00,131.575,170.2,3.675,14.3825,18.075,26.085,8.7175,1.13,10.435,6.6975,4.405,,,0.33,0.7975,14.2175,90.3475,0.5575,348.11,0.0,0.0,25.1,1011.075,0.0075
2023-01-09 05:00:00,136.675,174.325,4.25,13.805,18.075,26.02,10.0275,1.2725,6.6475,10.4075,6.3500000000000005,,,1.055,1.9875,13.692499999999999,93.9075,0.5525,340.2875,0.0,0.0,25.775,1011.8,0.005
2023-01-09 06:00:00,143.425,181.57500000000002,4.85,13.885,18.7,26.6575,11.440000000000001,1.3,9.42,10.535,5.5525,,,0.6725,1.2,13.6725,93.91,0.5875,349.6525,0.0,0.0,46.03333333333333,1012.65,0.0225
2023-01-09 07:00:00,148.025,187.75,5.6,13.567499999999999,19.15,27.075,17.3075,1.295,12.557500000000001,9.5275,5.07,,,0.525,1.135,15.42,85.6875,0.73,175.865,0.0,0.0,166.5,1013.3,0.0375
2023-01-09 08:00:00,147.275,192.525,5.375,13.9275,19.3,27.215,30.660000000000004,1.26,24.56,10.1725,5.4025,,,0.6525,1.3525,18.060000000000002,69.465,0.9974999999999999,182.1575,0.0,0.0,353.1,1013.8,0.025
2023-01-09 09:00:00,151.2,198.975,4.225,14.1525,18.424999999999997,26.247500000000002,30.43,1.245,49.225,8.66,6.3875,,,0.5025,1.18,20.3325,59.0175,1.295,14.77,0.0,0.0,506.55,1013.675,0.02
2023-01-09 10:00:00,153.725,204.975,4.975,13.6475,18.625,26.735,28.435,1.1175000000000002,74.5025,7.8100000000000005,6.4575,,,0.5,1.1375,22.8475,51.5725,1.0175,184.3025,0.0,0.0,605.425,1013.15,0.005
2023-01-09 11:00:00,150.025,203.525,4.575,13.8075,18.4,26.4675,24.88,1.06,104.3625,8.185,11.715,,,0.835,1.595,24.8975,47.2,0.9425,172.4,0.0,0.0,635.225,1011.975,0.005
2023-01-09 12:00:00,145.73333333333332,198.0,4.75,13.287500000000001,18.0,26.0075,17.7575,0.955,131.2475,8.215,14.7525,,,1.1025,1.7725,26.0225,46.2575,0.9525,331.2075,0.0,0.0,558.1,1010.725,0.0075
2023-01-09 13:00:00,,,5.625,13.96,19.55,27.4725,16.28,,,8.215,10.5825,,,1.3,1.85,27.27,44.71,0.9925,255.76999999999998,0.0,0.0,477.575,1009.925,0.02
2023-01-09 14:00:00,122.6,147.7,5.175,13.925,19.15,26.8975,14.35,0.82,110.8,6.6,6.465,,,0.7975,1.195,27.6525,44.2025,0.88,10.2825,0.0,0.0,328.025,1009.375,0.0275
2023-01-09 15:00:00,120.25,149.0,5.4,13.54,18.975,26.84,,0.8275,112.225,6.37,6.7875,,,0.73,1.4024999999999999,27.1625,45.9225,0.8674999999999999,10.370000000000001,0.0,0.0,154.45,1009.25,0.0175
2023-01-09 16:00:00,112.95,151.5,5.2,13.15,18.333333333333332,26.39,12.155000000000001,0.875,74.7375,6.13,6.4275,,,0.95,2.1624999999999996,25.0425,52.775,0.64,9.260000000000002,0.0,0.0,48.349999999999994,1009.3499999999999,0.0275
2023-01-09 17:00:00,106.0,157.925,,,,,10.755,1.155,15.747499999999999,6.915,8.9675,,,3.165,6.3725000000000005,21.28,71.8075,0.425,41.735,0.0,0.0,18.2,1009.975,0.0375
2023-01-09 18:00:00,108.55,174.7,5.1,13.475000000000001,18.6,26.634999999999998,11.115,1.6175,7.7675,12.085,34.6225,,,3.0725,5.3774999999999995,20.0475,74.7475,0.42,65.9525,0.0,0.0,23.85,1010.775,0.0175
2023-01-09 19:00:00,118.64999999999999,185.9,4.45,14.280000000000001,18.725,26.62,11.532499999999999,1.59,7.23,16.015,32.6725,,,4.797499999999999,6.955,19.2725,75.26,0.2525,202.835,0.0,0.0,25.4,1011.3,0.0025
2023-01-09 20:00:00,123.0,184.725,4.1,13.6725,17.775,25.78,11.2375,1.505,7.0875,13.5875,31.9525,,,3.8325,6.485,18.6375,79.8875,0.32,247.615,0.0,0.0,26.2,1011.65,0.0025
2023-01-09 21:00:00,122.225,179.35,4.675,13.575,18.275,26.2375,7.475,1.7974999999999999,7.02,11.9575,24.97,,,3.575,6.945,18.025,87.57,0.4325,25.9175,0.0,0.0,26.700000000000003,1011.725,0.015
2023-01-09 22:00:00,123.9,180.1,4.6,13.945,18.549999999999997,26.4075,7.71,1.93,7.155,16.8775,26.0225,,,4.2524999999999995,8.0725,18.205,86.3225,0.5025,102.50999999999999,0.0,0.0,26.375,1011.45,0.04
2023-01-09 23:00:00,133.73333333333332,192.4,4.833333333333333,13.863333333333335,18.7,26.459999999999997,6.736666666666667,1.7266666666666666,5.966666666666666,17.91,19.80666666666667,,,3.8233333333333337,7.07,17.363333333333333,90.88,0.45999999999999996,18.923333333333332,0.0,0.0,26.166666666666668,1011.1666666666666,0.03666666666666667
2023-01-10 00:00:00,133.05,183.15,4.575,13.9725,18.525,26.41,8.51,0.9025,24.4225,10.86,12.2175,,,1.9975,3.9225000000000003,17.3125,82.3025,0.61,12.942499999999999,0.0,0.0,25.15,1010.875,0.0225
2023-01-10 01:00:00,121.95,168.125,4.425,14.2725,18.725,26.6425,5.449999999999999,1.0,8.41,8.5475,9.22,,,1.0725,2.41,15.675,91.9375,0.395,19.555,0.0,0.0,25.475,1010.675,0.02
2023-01-10 02:00:00,109.675,153.9,4.725,13.6775,18.375,26.2075,6.1049999999999995,0.87,10.95,8.025,9.3275,,,1.795,3.6875,15.6725,83.195,0.75,12.1925,0.0,0.0,25.175,1010.325,0.015
2023-01-10 03:00:00,105.35,149.625,5.025,13.747499999999999,18.775,26.6325,6.9675,0.87,8.7475,7.325,7.1175,,,1.495,2.9125,14.52,84.3825,0.21000000000000002,261.8025,0.0,0.0,25.6,1010.4,-0.1575
2023-01-10 04:00:00,107.75,144.975,4.5,14.192499999999999,18.675,26.555,6.6625,1.0575,5.695,9.8225,10.754999999999999,,,2.69,4.2175,13.25,96.92,0.21749999999999997,59.7725,0.0,0.0,25.7,1010.675,-0.055
2023-01-10 05:00:00,110.425,144.65,4.375,14.182500000000001,18.525,26.58,5.52,1.0575,5.6049999999999995,12.6075,15.05,,,3.3625,4.98,12.5125,98.9425,0.3775,76.64,0.0,0.0,25.725,1011.2,0.010000000000000002
2023-01-10 06:00:00,115.725,147.475,5.275,14.1575,19.450000000000003,27.427500000000002,5.5024999999999995,1.0550000000000002,6.2475000000000005,11.3375,12.83,,,2.16,3.5974999999999997,12.585,97.5675,0.4,33.4275,0.0,0.0,42.625,1011.975,0.0375
2023-01-10 07:00:00,125.275,157.85,5.225,13.629999999999999,18.825,26.9025,18.68,1.1075,9.65,10.9125,7.3175,,,1.1175000000000002,2.1325,15.9275,74.9925,0.6825,177.295,0.0,0.0,182.075,1012.475,0.04
2023-01-10 08:00:00,133.825,165.975,3.9,14.405,18.275,26.29,38.59,1.3775,23.0375,10.6725,7.425,,,1.2225,2.2425,18.885,54.557500000000005,0.855,261.7,0.0,0.0,375.85,1013.05,0.03
2023-01-10 09:00:00,130.3,167.225,4.8,14.16,18.95,26.740000000000002,35.44,1.0725,54.2875,8.567499999999999,10.5,,,1.0675000000000001,2.1825,21.415,41.325,1.0725,91.155,0.0,0.0,526.225,1013.1,0.0175
2023-01-10 10:00:00,119.7,165.125,5.65,13.5475,19.225,27.295,30.795,0.7075,85.4625,6.9925,11.94,,,0.5625,1.375,23.445,35.065,1.24,14.3675,0.0,0.0,631.225,1012.45,0.0175
2023-01-10 11:00:00,115.0,160.9,5.0,13.7975,18.825,26.625,22.7925,0.7175,123.565,7.365,12.77,,,0.725,1.5150000000000001,25.3,32.65,0.955,184.04,0.0,0.0,670.225,1011.125,0.01
2023-01-10 12:00:00,111.275,153.525,3.75,14.92,18.675,26.65,14.3625,0.7575000000000001,130.29,,,,,,,26.84,27.7075,1.095,246.6675,0.0,0.0,634.325,1009.85,0.01
2023-01-10 13:00:00,102.075,142.175,4.825,13.97,18.75,26.775,16.6225,0.64,138.025,,,,,,,27.927500000000002,26.165,1.19,307.55,0.0,0.0,517.45,1008.95,0.042499999999999996
2023-01-10 14:00:00,91.525,131.975,4.675,13.8275,18.55,26.450000000000003,17.1875,0.6225,141.32999999999998,6.1425,7.949999999999999,,,3.625,5.5125,28.189999999999998,26.845,0.7875,163.89499999999998,0.0,0.0,357.65,1008.175,0.015
2023-01-10 15:00:00,86.25,119.95,1.5333333333333332,16.42,16.8,24.8375,12.67,0.56,124.69749999999999,4.9174999999999995,5.4,,,1.3499999999999999,2.6825,27.9375,28.165,0.6725,236.2775,0.0,0.0,165.1,1007.775,0.0325
2023-01-10 16:00:00,78.02499999999999,114.6,4.0,11.96,15.95,24.085,11.495000000000001,0.4875,65.4325,3.94,4.105,,,1.2475,2.75,25.345,34.325,0.3025,159.35250000000002,0.0,0.0,47.45,1007.6750000000001,0.04
2023-01-10 17:00:00,69.25,103.825,5.05,11.065,16.125,23.9675,10.1575,0.74,16.265,4.98,6.5475,,,2.1725,3.98,20.525,49.957499999999996,0.2875,42.4375,0.0,0.0,16.525,1007.875,0.0225
2023-01-10 18:00:00,67.45,113.2,3.75,10.955,14.725,22.59,9.7325,1.72,7.245,6.2725,8.872499999999999,,,3.365,5.2575,18.385,69.43,0.4,25.1375,0.0,0.0,22.875,1008.375,0.017499999999999998
2023-01-10 19:00:00,73.875,136.425,4.675,10.7575,15.425,23.39,12.825,3.1225,6.86,10.6475,15.879999999999999,,,6.6025,10.56,17.4075,74.9675,0.38,115.6275,0.0,0.0,25.75,1008.8,0.0025
2023-01-10 20:00:00,90.9,171.45,4.575,10.8125,15.425,23.3075,14.115,4.7475000000000005,8.0775,12.307500000000001,21.9625,,,8.6325,14.79,16.59,81.5,0.39,77.55,0.0,0.0,26.299999999999997,1009.175,0.01
2023-01-10 21:00:00,111.925,213.95,5.025,11.120000000000001,16.15,24.045,10.747499999999999,6.3925,7.95,20.622500000000002,34.86,,,11.205,22.1625,15.8675,87.565,0.39,99.46499999999999,0.0,0.0,26.525,1009.3,0.0375
2023-01-10 22:00:00,148.325,254.325,5.125,10.83,15.975,23.8325,11.307500000000001,5.84,7.4675,22.7425,40.6875,,,12.265,24.745,15.317499999999999,95.1475,0.3575,26.97,0.0,0.0,26.4,1009.175,0.035
2023-01-10 23:00:00,180.1,273.93333333333334,4.966666666666667,11.273333333333333,16.233333333333334,24.173333333333332,8.899999999999999,6.503333333333333,6.873333333333334,28.27333333333333,45.14000000000001,,,12.783333333333333,25.853333333333335,14.883333333333333,98.92333333333333,0.3333333333333333,128.05666666666664,0.0,0.0,26.03333333333333,1008.8666666666667,0.0033333333333333335
